rate,loc,group,stage
15.6,2,1,1
9.33333333333333,2,1,1
15.1666666666667,2,1,1
7.44444444444444,2,1,1
1.13333333333333,2,1,1
26.8,2,1,1
17,2,1,1
11.8666666666667,2,1,1
1.2,2,1,1
1.06666666666667,2,1,1
5.8,2,1,1
11.9333333333333,2,1,1
10.8,2,1,1
16,2,1,1
0.533333333333333,2,1,1
26.8,2,1,1
6.13333333333333,2,1,1
17,2,1,1
4.13333333333333,2,1,1
0.666666666666667,2,1,1
7.06666666666667,2,1,1
4.8,2,1,1
11.6,2,1,1
25.2666666666667,2,1,1
8.19047619047619,2,1,1
9.80952380952381,2,1,1
5.75,2,1,1
7.66666666666667,2,1,1
19.25,2,1,1
21.7333333333333,2,1,1
8.33333333333333,2,1,1
16.5333333333333,2,1,1
14.962962962963,2,1,1
7.25925925925926,2,1,1
7.77777777777778,2,1,1
5.92592592592593,2,1,1
3.33333333333333,2,1,1
4.59259259259259,2,1,1
15.5333333333333,2,1,1
7.73333333333333,2,1,1
11.9333333333333,2,1,1
2,2,1,1
25.2666666666667,2,1,1
2.06666666666667,2,1,1
16.3333333333333,2,1,1
3.2,2,1,1
1.53333333333333,2,1,1
3.33333333333333,2,1,1
7,2,1,1
5.93333333333333,2,1,1
3.06666666666667,2,1,1
10.6666666666667,2,1,1
7,2,1,1
7.16666666666667,2,1,1
9.66666666666667,2,1,1
12.9166666666667,2,1,1
10.4666666666667,2,1,1
11.3333333333333,2,1,1
13.2,2,1,1
12.3333333333333,2,1,1
1.6,2,1,1
5.2,2,1,1
39.4074074074074,2,1,1
7.55555555555556,2,1,1
4.46666666666667,2,1,1
13.5333333333333,2,1,1
2.66666666666667,2,1,1
17.3333333333333,2,1,1
3.2,2,1,1
2.53333333333333,2,1,1
19.3333333333333,2,1,1
38.3333333333333,2,1,1
6.13333333333333,2,1,1
23.6,2,1,1
4.93333333333333,3,1,1
8.2,3,1,1
10.8666666666667,3,1,1
6.73333333333333,3,1,1
13.1333333333333,3,1,1
6.2,3,1,1
14.0952380952381,3,1,1
6.38095238095238,3,1,1
13.4285714285714,3,1,1
2.66666666666667,3,1,1
12.6666666666667,3,1,1
5.33333333333333,3,1,1
24.5333333333333,3,1,1
14.1333333333333,3,1,1
3,3,1,1
16.3333333333333,3,1,1
16.1333333333333,3,1,1
1.73333333333333,3,1,1
1.13333333333333,3,1,1
6.13333333333333,3,1,1
7.08333333333333,3,1,1
7.33333333333333,3,1,1
3.91666666666667,3,1,1
4,3,1,1
5.7037037037037,3,1,1
4.81481481481481,3,1,1
8.96296296296296,3,1,1
19.3333333333333,3,1,1
10.2666666666667,3,1,1
10.1333333333333,3,1,1
8.88888888888889,3,1,1
1.26666666666667,3,1,1
1.13333333333333,3,1,1
3.66666666666667,3,1,1
7.86666666666667,3,1,1
7.66666666666667,3,1,1
20.1666666666667,3,1,1
13.7333333333333,3,1,1
1,3,1,1
1.26666666666667,3,1,1
5.53333333333333,3,1,1
4.86666666666667,3,1,1
24.1333333333333,3,1,1
0.8,3,1,1
5.86666666666667,3,1,1
4.86666666666667,3,1,1
5.53333333333333,3,1,1
16.75,3,1,1
1.93333333333333,3,1,1
5.6,3,1,1
23.4814814814815,3,1,1
23.75,3,1,1
16.6666666666667,3,1,1
3.33333333333333,3,1,1
4.8,3,1,1
1.86666666666667,3,1,1
12,3,1,1
3.73333333333333,3,1,1
7.86666666666667,3,1,1
5.73333333333333,3,1,1
7,3,1,1
1.73333333333333,3,1,1
1.93333333333333,3,1,1
7.52380952380952,3,1,1
8.37037037037037,3,1,1
16.8,3,1,1
18.2962962962963,3,1,1
8,3,1,1
1.53333333333333,3,1,1
13.6666666666667,3,1,1
7.66666666666667,3,1,1
16.4666666666667,3,1,1
6.13333333333333,3,1,1
27.9333333333333,3,1,1
18.5333333333333,3,1,1
12.7333333333333,3,1,1
6.4,3,1,1
8.06666666666667,3,1,1
10.5333333333333,3,1,1
18.0666666666667,3,1,1
5.2,3,1,1
31.6,3,1,1
17.8,3,1,1
33.8666666666667,3,1,1
7.33333333333333,3,1,1
4.66666666666667,3,1,1
12.2222222222222,3,1,1
12.6666666666667,3,1,1
14.3333333333333,3,1,1
7,3,1,1
23.3333333333333,3,1,1
33.1666666666667,3,1,1
13.5,3,1,1
32.4166666666667,3,1,1
6.66666666666667,3,1,1
3.8,3,1,1
9.73333333333333,3,1,1
12.5333333333333,3,1,1
4.26666666666667,3,1,1
2.13333333333333,3,1,1
15.7333333333333,3,1,1
8.53333333333333,3,1,1
15.5,3,1,1
6.22222222222222,3,1,1
0.666666666666667,3,1,1
28.3333333333333,3,1,1
9.46666666666667,3,1,1
5.2,3,1,1
0.2,3,1,1
0.466666666666667,3,1,1
3.86666666666667,3,1,1
12.1333333333333,3,1,1
13.0666666666667,3,1,1
20.7333333333333,3,1,1
5.06666666666667,3,1,1
19.8666666666667,3,1,1
4.33333333333333,3,1,1
17.7333333333333,3,1,1
5.73333333333333,3,1,1
1.4,3,1,1
4.33333333333333,3,1,1
6.53333333333333,3,1,1
16.8,3,1,1
19.8,3,1,1
3.42857142857143,3,1,1
8.55555555555556,3,1,1
2.83333333333333,3,1,1
6.16666666666667,3,1,1
17,3,1,1
18.6666666666667,3,1,1
7.8,3,1,1
19.7333333333333,3,1,1
13.8518518518519,3,1,1
2.88888888888889,3,1,1
6.81481481481481,3,1,1
5.48148148148148,3,1,1
4.59259259259259,3,1,1
4.81481481481481,3,1,1
13.8,3,1,1
9.06666666666667,3,1,1
12.4,3,1,1
2.46666666666667,3,1,1
12.1333333333333,3,1,1
1.73333333333333,3,1,1
14.2,3,1,1
1.86666666666667,3,1,1
2,3,1,1
2.06666666666667,3,1,1
3.6,3,1,1
5.2,3,1,1
3.33333333333333,3,1,1
8,3,1,1
5.06666666666667,3,1,1
4.25,3,1,1
7.91666666666667,3,1,1
16.5,3,1,1
13.6666666666667,3,1,1
10.8,3,1,1
12.5333333333333,3,1,1
12.1333333333333,3,1,1
1.2,3,1,1
4.33333333333333,3,1,1
34.5185185185185,3,1,1
6.88888888888889,3,1,1
7.06666666666667,3,1,1
10.7333333333333,3,1,1
1.26666666666667,3,1,1
16.6666666666667,3,1,1
3.73333333333333,3,1,1
1.33333333333333,3,1,1
20.6,3,1,1
30.2,3,1,1
4.73333333333333,3,1,1
22.7333333333333,3,1,1
4.26666666666667,4,1,1
6.8,4,1,1
9.66666666666667,4,1,1
8.4,4,1,1
12.5333333333333,4,1,1
6.33333333333333,4,1,1
11.5238095238095,4,1,1
8.47619047619048,4,1,1
14.3809523809524,4,1,1
3.04761904761905,4,1,1
14.3703703703704,4,1,1
7.92592592592593,4,1,1
25.3333333333333,4,1,1
14.6666666666667,4,1,1
3.46666666666667,4,1,1
14,4,1,1
18,4,1,1
2.53333333333333,4,1,1
4.06666666666667,4,1,1
9.73333333333333,4,1,1
7.41666666666667,4,1,1
7.75,4,1,1
1.08333333333333,4,1,1
5.48148148148148,4,1,1
7.03703703703704,4,1,1
4.22222222222222,4,1,1
8.96296296296296,4,1,1
19.1851851851852,4,1,1
9.2,4,1,1
7.93333333333333,4,1,1
7.11111111111111,4,1,1
1,4,1,1
0.533333333333333,4,1,1
4.06666666666667,4,1,1
7.46666666666667,4,1,1
8.5,4,1,1
15.9166666666667,4,1,1
10.7333333333333,4,1,1
4.26666666666667,4,1,1
1.93333333333333,4,1,1
3.4,4,1,1
2.93333333333333,4,1,1
25.8,4,1,1
1.06666666666667,4,1,1
6,4,1,1
5.93333333333333,4,1,1
7.06666666666667,4,1,1
14.9166666666667,4,1,1
3.26666666666667,4,1,1
5.2,4,1,1
19.5555555555556,4,1,1
32.25,4,1,1
20.0833333333333,4,1,1
3.58333333333333,4,1,1
4.2,4,1,1
1.2,4,1,1
12.1333333333333,4,1,1
3.33333333333333,4,1,1
8.93333333333333,4,1,1
3.66666666666667,4,1,1
7.2,4,1,1
0.933333333333333,4,1,1
2.46666666666667,4,1,1
4.86666666666667,4,1,1
8.0952380952381,4,1,1
9.53333333333333,4,1,1
3.4,4,1,1
13.8518518518519,4,1,1
3.48148148148148,4,1,1
13.7333333333333,4,1,1
12.9333333333333,4,1,1
22.6,4,1,1
4,4,1,1
30.6666666666667,4,1,1
26.6,4,1,1
14,4,1,1
7.2,4,1,1
8.86666666666667,4,1,1
11,4,1,1
14.9333333333333,4,1,1
5.8,4,1,1
30.9333333333333,4,1,1
15.0666666666667,4,1,1
26.0666666666667,4,1,1
4.33333333333333,4,1,1
2.06666666666667,4,1,1
12.1111111111111,4,1,1
13.1111111111111,4,1,1
16.1111111111111,4,1,1
6.44444444444444,4,1,1
21.5555555555556,4,1,1
28.25,4,1,1
13,4,1,1
33,4,1,1
4.13333333333333,4,1,1
1.66666666666667,4,1,1
10.4666666666667,4,1,1
8.53333333333333,4,1,1
4.2,4,1,1
2,4,1,1
16.5333333333333,4,1,1
7.6,4,1,1
19.0833333333333,4,1,1
5.22222222222222,4,1,1
1.06666666666667,4,1,1
21.6666666666667,4,1,1
9.2,4,1,1
16.9333333333333,4,1,1
0,4,1,1
0.733333333333333,4,1,1
4.33333333333333,4,1,1
10.4666666666667,4,1,1
10.1333333333333,4,1,1
9.33333333333334,4,1,1
1.13333333333333,4,1,1
35.6666666666667,4,1,1
7.4,4,1,1
24.6666666666667,4,1,1
7.6,4,1,1
0.866666666666667,4,1,1
5.26666666666667,4,1,1
7.66666666666667,4,1,1
14.6,4,1,1
25.3333333333333,4,1,1
6.38095238095238,4,1,1
9.66666666666667,4,1,1
4.75,4,1,1
6.5,4,1,1
20.0833333333333,4,1,1
15.8,4,1,1
6.53333333333333,4,1,1
19.8666666666667,4,1,1
12.3703703703704,4,1,1
2.81481481481481,4,1,1
6.66666666666667,4,1,1
6,4,1,1
3.11111111111111,4,1,1
4,4,1,1
12.8666666666667,4,1,1
6.06666666666667,4,1,1
9.13333333333333,4,1,1
1.86666666666667,4,1,1
14,4,1,1
1.93333333333333,4,1,1
11.7333333333333,4,1,1
4.46666666666667,4,1,1
3.33333333333333,4,1,1
3.93333333333333,4,1,1
7.53333333333333,4,1,1
6,4,1,1
2.13333333333333,4,1,1
6.8,4,1,1
7.2,4,1,1
5.75,4,1,1
8.41666666666667,4,1,1
14.6666666666667,4,1,1
13,4,1,1
7.6,4,1,1
10.4666666666667,4,1,1
9.93333333333333,4,1,1
0.933333333333333,4,1,1
3.46666666666667,4,1,1
35.2592592592593,4,1,1
3.62962962962963,4,1,1
4.26666666666667,4,1,1
11.0666666666667,4,1,1
1.33333333333333,4,1,1
13.3333333333333,4,1,1
4.93333333333333,4,1,1
0.8,4,1,1
19.1333333333333,4,1,1
38.1333333333333,4,1,1
6.26666666666667,4,1,1
27.6666666666667,4,1,1
4.13333333333333,5,1,1
7.33333333333333,5,1,1
12.5333333333333,5,1,1
9.26666666666667,5,1,1
11.0666666666667,5,1,1
8,5,1,1
11.6190476190476,5,1,1
8.85714285714286,5,1,1
15.3333333333333,5,1,1
3.14285714285714,5,1,1
13.9259259259259,5,1,1
7.48148148148148,5,1,1
24.3333333333333,5,1,1
11.8,5,1,1
3.13333333333333,5,1,1
14.4,5,1,1
16.2666666666667,5,1,1
2.4,5,1,1
3.33333333333333,5,1,1
8.93333333333333,5,1,1
18.25,5,1,1
8.08333333333333,5,1,1
7.16666666666667,5,1,1
4.07407407407407,5,1,1
7.7037037037037,5,1,1
5.03703703703704,5,1,1
10.7407407407407,5,1,1
20.3703703703704,5,1,1
8.73333333333333,5,1,1
11.8,5,1,1
8.14814814814815,5,1,1
2.26666666666667,5,1,1
1.4,5,1,1
6.13333333333333,5,1,1
12.2666666666667,5,1,1
18.6666666666667,5,1,1
18.25,5,1,1
11.9333333333333,5,1,1
2.93333333333333,5,1,1
1.33333333333333,5,1,1
3.8,5,1,1
4,5,1,1
26.8,5,1,1
0.933333333333333,5,1,1
4.73333333333333,5,1,1
5.4,5,1,1
9.73333333333333,5,1,1
17.4166666666667,5,1,1
1.33333333333333,5,1,1
4.53333333333333,5,1,1
17.5555555555556,5,1,1
35,5,1,1
21.75,5,1,1
3.25,5,1,1
5.2,5,1,1
1.86666666666667,5,1,1
6.53333333333333,5,1,1
3.4,5,1,1
6.8,5,1,1
5.26666666666667,5,1,1
9.53333333333333,5,1,1
1.26666666666667,5,1,1
2.66666666666667,5,1,1
7.18518518518518,5,1,1
6.93333333333333,5,1,1
19.1111111111111,5,1,1
5.33333333333333,5,1,1
16.2857142857143,5,1,1
5.71428571428571,5,1,1
11.7333333333333,5,1,1
9.53333333333333,5,1,1
20.3333333333333,5,1,1
1.8,5,1,1
31.4666666666667,5,1,1
26.5333333333333,5,1,1
16,5,1,1
7.13333333333333,5,1,1
9.33333333333333,5,1,1
11.2,5,1,1
18.4666666666667,5,1,1
4.8,5,1,1
28.7333333333333,5,1,1
16.1333333333333,5,1,1
27.6,5,1,1
5.06666666666667,5,1,1
2.6,5,1,1
12.2222222222222,5,1,1
9.44444444444444,5,1,1
13.6666666666667,5,1,1
6.77777777777778,5,1,1
24,5,1,1
34.75,5,1,1
17.75,5,1,1
36.1666666666667,5,1,1
6.93333333333333,5,1,1
2.2,5,1,1
9,5,1,1
10.8666666666667,5,1,1
6,5,1,1
0.266666666666667,5,1,1
15.4666666666667,5,1,1
8.66666666666667,5,1,1
7.58333333333333,5,1,1
6.44444444444444,5,1,1
1.6,5,1,1
32.9333333333333,5,1,1
16.6666666666667,5,1,1
12.2,5,1,1
1.6,5,1,1
0.533333333333333,5,1,1
3.2,5,1,1
12.8666666666667,5,1,1
13.1333333333333,5,1,1
21.8666666666667,5,1,1
0.4,5,1,1
20.3333333333333,5,1,1
5.6,5,1,1
18,5,1,1
5.73333333333333,5,1,1
2.26666666666667,5,1,1
5,5,1,1
7,5,1,1
18.6666666666667,5,1,1
29.2,5,1,1
4.19047619047619,5,1,1
9.61904761904762,5,1,1
2.58333333333333,5,1,1
7.66666666666667,5,1,1
19.5,5,1,1
17.4,5,1,1
7.93333333333333,5,1,1
10.6666666666667,5,1,1
13.037037037037,5,1,1
2.59259259259259,5,1,1
5.48148148148148,5,1,1
4.74074074074074,5,1,1
4.44444444444444,5,1,1
2.96296296296296,5,1,1
11,5,1,1
7.13333333333333,5,1,1
9.53333333333333,5,1,1
1.86666666666667,5,1,1
15.4,5,1,1
1.93333333333333,5,1,1
15.2,5,1,1
2.33333333333333,5,1,1
2.06666666666667,5,1,1
1.8,5,1,1
4.13333333333333,5,1,1
5.86666666666667,5,1,1
3.06666666666667,5,1,1
7.13333333333333,5,1,1
6.6,5,1,1
3.75,5,1,1
7.33333333333333,5,1,1
16.5,5,1,1
12.5333333333333,5,1,1
8.73333333333333,5,1,1
11.4666666666667,5,1,1
9.66666666666667,5,1,1
1.53333333333333,5,1,1
4.46666666666667,5,1,1
35.1111111111111,5,1,1
5.33333333333333,5,1,1
5,5,1,1
11.7333333333333,5,1,1
