rate,loc,group,stage
4.2,7,1,1
15.2222222222222,7,1,1
19.875,7,1,1
11.25,7,1,1
2.875,7,1,1
5.1,7,1,1
1.4,7,1,1
15.1,7,1,1
4,7,1,1
8.2,7,1,1
2.8,7,1,1
6.4,7,1,1
0.5,7,1,1
2.5,7,1,1
11.9,7,1,1
10.5,7,1,1
9.9,7,1,1
5.6,7,1,1
7.8,7,1,1
2.55555555555556,7,1,1
16.3,7,1,1
1.4,7,1,1
3.1,7,1,1
2.5,7,1,1
5.4,7,1,1
7.9,7,1,1
8.3,7,1,1
8.1,7,1,1
11.8,7,1,1
4.6,7,1,1
6.1,7,1,1
3.9,7,1,1
12.8,7,1,1
1.6,7,1,1
16.4,7,1,1
10.3,7,1,1
14,7,1,1
5.4,7,1,1
7,7,1,1
9.2,7,1,1
14,7,1,1
4.1,7,1,1
7.7,7,1,1
18.7,7,1,1
9.7,7,1,1
21,7,1,1
3.2,7,1,1
1.7,7,1,1
8.33333333333333,7,1,1
8.66666666666667,7,1,1
13.5,7,1,1
5.16666666666667,7,1,1
21,7,1,1
14,7,1,1
21.8571428571429,7,1,1
22,7,1,1
10,7,1,1
22.125,7,1,1
10.5,7,1,1
31.75,7,1,1
4.7,7,1,1
2.4,7,1,1
10.6,7,1,1
11.5,7,1,1
8,7,1,1
0.4,7,1,1
13.7,7,1,1
9.4,7,1,1
7.125,7,1,1
8.66666666666667,7,1,1
0.4,7,1,1
17.1,7,1,1
7.8,7,1,1
5.6,7,1,1
0.3,7,1,1
0.5,7,1,1
2.1,7,1,1
10.5,7,1,1
8.1,7,1,1
10.2,7,1,1
0.6,7,1,1
11.2,7,1,1
4.1,7,1,1
13.4,7,1,1
10.2,7,1,1
0,7,1,1
2.1,7,1,1
3.5,7,1,1
7.8,7,1,1
24.5,7,1,1
7.28571428571429,7,1,1
10.6666666666667,7,1,1
0.5,7,1,1
3.5,7,1,1
9.875,7,1,1
10.2,7,1,1
6.6,7,1,1
6.6,7,1,1
7.88888888888889,7,1,1
4.33333333333333,7,1,1
6.22222222222222,7,1,1
4,7,1,1
5.88888888888889,7,1,1
5,7,1,1
11.1,7,1,1
6,7,1,1
11.8,7,1,1
1.5,7,1,1
18.7,7,1,1
1.7,7,1,1
8.7,7,1,1
4.7,7,1,1
3.6,7,1,1
3.7,7,1,1
6.5,7,1,1
5.6,7,1,1
1.4,7,1,1
5.9,7,1,1
4.4,7,1,1
3.625,7,1,1
7,7,1,1
11.375,7,1,1
10.1,7,1,1
6.6,7,1,1
8.9,7,1,1
11.1,7,1,1
3.5,7,1,1
6.1,7,1,1
29.1111111111111,7,1,1
3.88888888888889,7,1,1
1.9,7,1,1
7.2,7,1,1
1.1,7,1,1
7.8,7,1,1
12.7,7,1,1
10.25,7,1,1
10.1,7,1,1
12.3,7,1,1
22.8,7,1,1
12.3,7,1,1
1.7,7,1,1
5.5,7,1,1
16.5,7,1,1
7.7,7,1,1
8.55555555555556,7,1,1
8,7,1,1
10.4,7,1,1
4.3,7,1,1
1.4,7,1,1
19.5,7,1,1
34.3,7,1,1
3.9,7,1,1
19.8,7,1,1
10.3,8,1,1
9,8,1,1
10.9,8,1,1
6,8,1,1
16.8,8,1,1
8.9,8,1,1
8.14285714285714,8,1,1
9.14285714285714,8,1,1
14.5714285714286,8,1,1
4.14285714285714,8,1,1
7,8,1,1
8.8,8,1,1
38.6666666666667,8,1,1
7.77777777777778,8,1,1
3,8,1,1
25.8,8,1,1
19.2,8,1,1
7.7,8,1,1
14,8,1,1
17.7,8,1,1
0.9,8,1,1
1.3,8,1,1
3.4,8,1,1
5.125,8,1,1
4.625,8,1,1
2,8,1,1
8.9,8,1,1
2.5,8,1,1
4.88888888888889,8,1,1
8.11111111111111,8,1,1
3.55555555555556,8,1,1
11,8,1,1
13.3333333333333,8,1,1
5.4,8,1,1
10.2,8,1,1
8.11111111111111,8,1,1
1.4,8,1,1
0.9,8,1,1
3.3,8,1,1
9.8,8,1,1
12.125,8,1,1
20,8,1,1
13.4,8,1,1
5.5,8,1,1
3.8,8,1,1
8,8,1,1
7.2,8,1,1
26.3,8,1,1
0.8,8,1,1
4.3,8,1,1
8,8,1,1
8.2,8,1,1
18.375,8,1,1
0.857142857142857,8,1,1
5,8,1,1
7.4,8,1,1
18.4,8,1,1
8.4,8,1,1
1.9,8,1,1
3.2,8,1,1
13.4444444444444,8,1,1
17,8,1,1
13.875,8,1,1
2,8,1,1
5.1,8,1,1
1.6,8,1,1
14.6,8,1,1
2.8,8,1,1
10.8,8,1,1
2.7,8,1,1
5.4,8,1,1
0.2,8,1,1
2.1,8,1,1
6.88888888888889,8,1,1
8.1,8,1,1
9,8,1,1
4.22222222222222,8,1,1
5,8,1,1
2.5,8,1,1
13.6,8,1,1
1.2,8,1,1
3.5,8,1,1
1.6,8,1,1
5.2,8,1,1
9.5,8,1,1
6.5,8,1,1
7.7,8,1,1
12.7,8,1,1
6.4,8,1,1
7.4,8,1,1
6.7,8,1,1
15.6,8,1,1
2.4,8,1,1
18,8,1,1
8.4,8,1,1
13.4,8,1,1
5.6,8,1,1
8.5,8,1,1
6.7,8,1,1
18.3,8,1,1
3.2,8,1,1
10.5,8,1,1
25.1,8,1,1
12.9,8,1,1
23.1,8,1,1
3.1,8,1,1
1.5,8,1,1
6.5,8,1,1
8.33333333333333,8,1,1
14.8333333333333,8,1,1
5.66666666666667,8,1,1
24.1666666666667,8,1,1
11.8571428571429,8,1,1
21.7142857142857,8,1,1
25.4285714285714,8,1,1
14.8333333333333,8,1,1
22.125,8,1,1
9.875,8,1,1
30.875,8,1,1
3.3,8,1,1
3.5,8,1,1
9,8,1,1
11.2,8,1,1
8,8,1,1
0.6,8,1,1
13.9,8,1,1
8.8,8,1,1
8,8,1,1
5.33333333333333,8,1,1
0.1,8,1,1
16.9,8,1,1
5,8,1,1
6.7,8,1,1
0.6,8,1,1
1,8,1,1
3.1,8,1,1
11.4,8,1,1
5.8,8,1,1
14,8,1,1
1.1,8,1,1
11.4,8,1,1
4,8,1,1
12.9,8,1,1
4.6,8,1,1
0.2,8,1,1
2.7,8,1,1
3.9,8,1,1
6.9,8,1,1
27.9,8,1,1
7.14285714285714,8,1,1
7.71428571428571,8,1,1
3.375,8,1,1
2.875,8,1,1
8.375,8,1,1
9.7,8,1,1
5.8,8,1,1
10.2,8,1,1
9.55555555555556,8,1,1
5.77777777777778,8,1,1
8.22222222222222,8,1,1
2.77777777777778,8,1,1
6.77777777777778,8,1,1
4.55555555555556,8,1,1
9.7,8,1,1
4.3,8,1,1
9.2,8,1,1
1.2,8,1,1
11.9,8,1,1
2.5,8,1,1
10.2,8,1,1
4.1,8,1,1
4,8,1,1
5.6,8,1,1
6.4,8,1,1
6.4,8,1,1
1.7,8,1,1
5.7,8,1,1
3.1,8,1,1
5.125,8,1,1
6.25,8,1,1
13.25,8,1,1
9.2,8,1,1
7.7,8,1,1
7.7,8,1,1
9.7,8,1,1
4.5,8,1,1
8.1,8,1,1
30.7777777777778,8,1,1
2.33333333333333,8,1,1
1.7,8,1,1
4,8,1,1
1,8,1,1
9.3,8,1,1
10,8,1,1
8.5,8,1,1
14.6,8,1,1
11.1,8,1,1
25,8,1,1
15.6,8,1,1
0.2,8,1,1
5.1,8,1,1
11.3,8,1,1
7.5,8,1,1
8.33333333333333,8,1,1
13.7777777777778,8,1,1
10.3,8,1,1
4.1,8,1,1
1.2,8,1,1
18.7,8,1,1
40,8,1,1
2.9,8,1,1
17.1,8,1,1
20.9,1,1,2
25.7,1,1,2
4.4,1,1,2
8.09090909090909,1,1,2
17.5,1,1,2
11,1,1,2
6.71428571428571,1,1,2
8.4,1,1,2
3.2,1,1,2
1.8,1,1,2
3.6,1,1,2
2.2,1,1,2
1.3,1,1,2
1.6,1,1,2
3,1,1,2
11.125,1,1,2
8.9,1,1,2
9.7,1,1,2
11,1,1,2
23.2,1,1,2
11.9090909090909,1,1,2
2.1,1,1,2
9.90909090909091,1,1,2
4.5,1,1,2
11.4,1,1,2
5.8,1,1,2
20,1,1,2
7.2,1,1,2
4.5,1,1,2
11.8,1,1,2
2.5,1,1,2
11.4444444444444,1,1,2
4.22222222222222,1,1,2
10,1,1,2
2.09090909090909,1,1,2
7.8,1,1,2
0.727272727272727,1,1,2
3.9,1,1,2
12,1,1,2
7.54545454545455,1,1,2
6.2,1,1,2
6.8,1,1,2
6.1,1,1,2
10.5,1,1,2
11.2,1,1,2
8.7,1,1,2
2,1,1,2
9.6,1,1,2
8.36363636363636,1,1,2
9,1,1,2
6.4,1,1,2
9.6,1,1,2
3.5,1,1,2
6,1,1,2
13.3,1,1,2
6.7,1,1,2
1.6,1,1,2
10.5,1,1,2
3.9,1,1,2
6.9,1,1,2
0.8,1,1,2
10,1,1,2
2.3,1,1,2
14.8181818181818,1,1,2
7.4,1,1,2
1.3,1,1,2
5.81818181818182,1,1,2
3.5,1,1,2
25.75,1,1,2
22.25,1,1,2
12.5,1,1,2
2.2,1,1,2
2.3,1,1,2
3.8,1,1,2
3,1,1,2
3.9,1,1,2
5.3,1,1,2
1.2,1,1,2
2.4,1,1,2
6.1,1,1,2
4,1,1,2
1.6,1,1,2
1.2,1,1,2
9.5,1,1,2
5.9,1,1,2
8.2,1,1,2
1.45454545454545,1,1,2
7.8,1,1,2
1,1,1,2
10.9,1,1,2
4.3,1,1,2
29.5,1,1,2
1,1,1,2
9.9,1,1,2
5.1,1,1,2
8.8,1,1,2
5.4,1,1,2
1.3,1,1,2
3.75,1,1,2
6.2,1,1,2
23.25,1,1,2
11.625,1,1,2
5.5,1,1,2
4.5,1,1,2
9.3,1,1,2
1.2,1,1,2
7.7,1,1,2
3.5,1,1,2
6,1,1,2
16.125,1,1,2
3.125,1,1,2
4.25,1,1,2
2.8,1,1,2
2.09090909090909,1,1,2
2.5,1,1,2
3.1,1,1,2
4.9,1,1,2
5.6,1,1,2
7.3,1,1,2
8.3,1,1,2
24.4,1,1,2
12.5,1,1,2
7,1,1,2
2.2,1,1,2
3.2,1,1,2
4.7,1,1,2
3.4,1,1,2
5.2,1,1,2
12.8,1,1,2
10.5555555555556,1,1,2
11.3333333333333,1,1,2
2.5,1,1,2
1.2,1,1,2
6.1,1,1,2
5.3,1,1,2
9.8,1,1,2
4.14285714285714,1,1,2
8.28571428571429,1,1,2
7,1,1,2
15.8571428571429,1,1,2
7,1,1,2
5.8,1,1,2
30.6,1,1,2
3.6,1,1,2
7.25,1,1,2
22.2222222222222,1,1,2
1.125,1,1,2
11.3,1,1,2
8.7,1,1,2
8.5,1,1,2
4.6,1,1,2
8.6,1,1,2
4.33333333333333,1,1,2
9.33333333333333,1,1,2
14.4285714285714,1,1,2
9.71428571428571,1,1,2
3.42857142857143,1,1,2
12.5714285714286,1,1,2
13,1,1,2
9,1,1,2
14,1,1,2
20.75,1,1,2
6.3,1,1,2
7.1,1,1,2
10.7,1,1,2
20.6,1,1,2
2.9,1,1,2
12.3,1,1,2
5.3,1,1,2
8.71428571428571,1,1,2
2.28571428571429,1,1,2
21.8571428571429,1,1,2
24,1,1,2
3.125,1,1,2
18.7142857142857,1,1,2
5.5,1,1,2
5.42857142857143,1,1,2
21.8571428571429,1,1,2
20,1,1,2
18.25,1,1,2
7,1,1,2
16.625,1,1,2
39.5555555555556,1,1,2
12.9,1,1,2
11.8,1,1,2
18.5,1,1,2
25,1,1,2
9.25,1,1,2
5.44444444444444,1,1,2
10.125,1,1,2
8.5,1,1,2
19.7,2,1,2
22.7,2,1,2
2.7,2,1,2
6.2,2,1,2
13.7142857142857,2,1,2
8.875,2,1,2
4.85714285714286,2,1,2
5.4,2,1,2
2.2,2,1,2
0.9,2,1,2
1.4,2,1,2
1.1,2,1,2
0.2,2,1,2
1.2,2,1,2
2,2,1,2
7.125,2,1,2
6.72727272727273,2,1,2
7.18181818181818,2,1,2
8.8,2,1,2
20.4545454545455,2,1,2
5.4,2,1,2
1.1,2,1,2
9.7,2,1,2
2.6,2,1,2
6.7,2,1,2
3.5,2,1,2
17.7,2,1,2
5.4,2,1,2
2.8,2,1,2
8.1,2,1,2
1.8,2,1,2
8.44444444444444,2,1,2
3.44444444444444,2,1,2
7.88888888888889,2,1,2
1.1,2,1,2
7.72727272727273,2,1,2
0.3,2,1,2
2,2,1,2
7.7,2,1,2
5.7,2,1,2
4.1,2,1,2
3.9,2,1,2
4.1,2,1,2
8.5,2,1,2
7.9,2,1,2
7.1,2,1,2
0.727272727272727,2,1,2
5.5,2,1,2
6.45454545454545,2,1,2
5.72727272727273,2,1,2
5.45454545454545,2,1,2
7.8,2,1,2
3.27272727272727,2,1,2
4.54545454545455,2,1,2
6.1,2,1,2
6.3,2,1,2
1.2,2,1,2
5.6,2,1,2
3.4,2,1,2
3.8,2,1,2
0.7,2,1,2
7.1,2,1,2
0.7,2,1,2
9.8,2,1,2
5.8,2,1,2
1.09090909090909,2,1,2
4.2,2,1,2
1.6,2,1,2
24.875,2,1,2
15.5,2,1,2
9,2,1,2
0.9,2,1,2
1.2,2,1,2
2.9,2,1,2
0.9,2,1,2
2.8,2,1,2
3.3,2,1,2
0.4,2,1,2
2.1,2,1,2
4.7,2,1,2
3.2,2,1,2
0.9,2,1,2
0.6,2,1,2
6.7,2,1,2
2.2,2,1,2
4,2,1,2
1,2,1,2
7.1,2,1,2
0.3,2,1,2
8.6,2,1,2
0.8,2,1,2
23.7,2,1,2
0.6,2,1,2
7.1,2,1,2
4.5,2,1,2
7.3,2,1,2
3.09090909090909,2,1,2
0.272727272727273,2,1,2
1.875,2,1,2
3,2,1,2
11.75,2,1,2
6,2,1,2
4.4,2,1,2
2.3,2,1,2
7.9,2,1,2
0.5,2,1,2
5.9,2,1,2
2.6,2,1,2
5.5,2,1,2
8.375,2,1,2
2.25,2,1,2
2.875,2,1,2
2.1,2,1,2
1.6,2,1,2
1.6,2,1,2
2.3,2,1,2
2.2,2,1,2
3.6,2,1,2
4.1,2,1,2
4.5,2,1,2
13.3,2,1,2
10.2,2,1,2
3.4,2,1,2
1.5,2,1,2
1,2,1,2
3.8,2,1,2
2.4,2,1,2
4.1,2,1,2
11.5,2,1,2
7.55555555555556,2,1,2
8.33333333333333,2,1,2
1.5,2,1,2
1.2,2,1,2
5.1,2,1,2
4.5,2,1,2
7.7,2,1,2
2,2,1,2
4.14285714285714,2,1,2
3.71428571428571,2,1,2
8,2,1,2
4.5,2,1,2
3.5,2,1,2
18.4,2,1,2
1.4,2,1,2
3.8,2,1,2
22,2,1,2
0.625,2,1,2
4.55555555555556,2,1,2
7.33333333333333,2,1,2
5.5,2,1,2
3.3,2,1,2
7.4,2,1,2
1.71428571428571,2,1,2
3.85714285714286,2,1,2
10.4285714285714,2,1,2
4.71428571428571,2,1,2
2.85714285714286,2,1,2
9.14285714285714,2,1,2
12,2,1,2
1,2,1,2
10.5,2,1,2
16,2,1,2
5.6,2,1,2
3.5,2,1,2
8.2,2,1,2
18.3,2,1,2
0.4,2,1,2
7.4,2,1,2
1.77777777777778,2,1,2
4.8,2,1,2
0.833333333333333,2,1,2
17.1428571428571,2,1,2
20.1428571428571,2,1,2
2,2,1,2
15,2,1,2
2.625,2,1,2
3.71428571428571,2,1,2
19,2,1,2
17.5714285714286,2,1,2
14.75,2,1,2
3.625,2,1,2
14.4285714285714,2,1,2
37.5555555555556,2,1,2
10.9,2,1,2
11.4,2,1,2
18.1,2,1,2
25,2,1,2
6.75,2,1,2
4,2,1,2
6.25,2,1,2
7.375,2,1,2
15.9,3,1,2
23.2,3,1,2
3.2,3,1,2
5.8,3,1,2
13.2857142857143,3,1,2
8.375,3,1,2
6,3,1,2
7.1,3,1,2
2.1,3,1,2
1.27272727272727,3,1,2
2.1,3,1,2
1.4,3,1,2
0,3,1,2
1.1,3,1,2
2.5,3,1,2
6.875,3,1,2
6.5,3,1,2
8,3,1,2
7.3,3,1,2
15,3,1,2
6.5,3,1,2
0.8,3,1,2
6,3,1,2
2,3,1,2
7.9,3,1,2
4.8,3,1,2
12.8,3,1,2
3.3,3,1,2
1.9,3,1,2
7.1,3,1,2
1.9,3,1,2
8.22222222222222,3,1,2
2.33333333333333,3,1,2
8.77777777777778,3,1,2
0.7,3,1,2
6.2,3,1,2
0.1,3,1,2
1.8,3,1,2
6.3,3,1,2
6.8,3,1,2
3.1,3,1,2
4,3,1,2
2.2,3,1,2
8,3,1,2
9.1,3,1,2
8.6,3,1,2
0.3,3,1,2
8.90909090909091,3,1,2
8.3,3,1,2
4.7,3,1,2
3.4,3,1,2
8.2,3,1,2
2.5,3,1,2
4.8,3,1,2
6.5,3,1,2
1,3,1,2
0.5,3,1,2
7.8,3,1,2
1.6,3,1,2
5.7,3,1,2
0.7,3,1,2
5.6,3,1,2
0.9,3,1,2
10.6,3,1,2
4.6,3,1,2
0.5,3,1,2
4,3,1,2
1.6,3,1,2
18.875,3,1,2
12.5,3,1,2
8,3,1,2
1.1,3,1,2
1.2,3,1,2
2.4,3,1,2
0.6,3,1,2
2.6,3,1,2
3,3,1,2
0.6,3,1,2
1,3,1,2
4.3,3,1,2
2.3,3,1,2
0.4,3,1,2
0.4,3,1,2
5.7,3,1,2
4.7,3,1,2
6.2,3,1,2
0.8,3,1,2
6.5,3,1,2
0.181818181818182,3,1,2
8,3,1,2
1.2,3,1,2
28.9,3,1,2
0.7,3,1,2
8.7,3,1,2
3.1,3,1,2
7,3,1,2
4.36363636363636,3,1,2
1.18181818181818,3,1,2
2.75,3,1,2
1.9,3,1,2
14.875,3,1,2
3.75,3,1,2
3.2,3,1,2
2.1,3,1,2
9.1,3,1,2
0.8,3,1,2
3.6,3,1,2
1.9,3,1,2
5.4,3,1,2
6.25,3,1,2
2.75,3,1,2
2.5,3,1,2
2.6,3,1,2
1,3,1,2
1,3,1,2
2.5,3,1,2
3.1,3,1,2
5,3,1,2
4.1,3,1,2
8.3,3,1,2
18.4,3,1,2
9.9,3,1,2
6.9,3,1,2
0.9,3,1,2
3,3,1,2
3.1,3,1,2
2.9,3,1,2
2.9,3,1,2
8.5,3,1,2
9.55555555555556,3,1,2
8.66666666666667,3,1,2
1.1,3,1,2
0.6,3,1,2
6.1,3,1,2
5.2,3,1,2
7.54545454545455,3,1,2
3.85714285714286,3,1,2
6.28571428571429,3,1,2
3.57142857142857,3,1,2
9.71428571428571,3,1,2
5.4,3,1,2
4,3,1,2
17.8,3,1,2
0.8,3,1,2
3.2,3,1,2
20.1111111111111,3,1,2
0.555555555555556,3,1,2
7.2,3,1,2
7.4,3,1,2
4.4,3,1,2
4,3,1,2
7.3,3,1,2
2.71428571428571,3,1,2
6.42857142857143,3,1,2
9.71428571428571,3,1,2
8.14285714285714,3,1,2
1.57142857142857,3,1,2
9.14285714285714,3,1,2
9,3,1,2
6.66666666666667,3,1,2
6.5,3,1,2
14.5,3,1,2
5.8,3,1,2
6.5,3,1,2
7.8,3,1,2
18.9,3,1,2
1.9,3,1,2
8.5,3,1,2
2.28571428571429,3,1,2
6,3,1,2
0.5,3,1,2
21.1428571428571,3,1,2
17.625,3,1,2
1.71428571428571,3,1,2
16.625,3,1,2
2.14285714285714,3,1,2
4.125,3,1,2
16.375,3,1,2
18.125,3,1,2
12.5714285714286,3,1,2
4.25,3,1,2
12.5714285714286,3,1,2
38,3,1,2
12.7777777777778,3,1,2
8.2,3,1,2
10.9,3,1,2
19.4,3,1,2
7.8,3,1,2
2.5,3,1,2
9.28571428571429,3,1,2
6.375,3,1,2
18.6,4,1,2
24.7,4,1,2
2.8,4,1,2
5.7,4,1,2
15.875,4,1,2
10,4,1,2
6.28571428571429,4,1,2
7.4,4,1,2
3.1,4,1,2
1.1,4,1,2
3.5,4,1,2
0.5,4,1,2
0.5,4,1,2
1,4,1,2
2.2,4,1,2
8.25,4,1,2
2.6,4,1,2
4.1,4,1,2
9.7,4,1,2
16,4,1,2
8.90909090909091,4,1,2
1.63636363636364,4,1,2
7.90909090909091,4,1,2
3.9,4,1,2
10.4545454545455,4,1,2
5.36363636363636,4,1,2
17.3,4,1,2
3.9,4,1,2
2.6,4,1,2
8.3,4,1,2
2.18181818181818,4,1,2
8.88888888888889,4,1,2
3.11111111111111,4,1,2
9.77777777777778,4,1,2
1.3,4,1,2
3.1,4,1,2
0.2,4,1,2
2.1,4,1,2
7.8,4,1,2
5.3,4,1,2
4.18181818181818,4,1,2
3.7,4,1,2
1.6,4,1,2
7.4,4,1,2
10.7,4,1,2
7.90909090909091,4,1,2
1,4,1,2
5.8,4,1,2
6.6,4,1,2
5.18181818181818,4,1,2
4.9,4,1,2
7.5,4,1,2
2.6,4,1,2
5.2,4,1,2
7.7,4,1,2
6,4,1,2
1.36363636363636,4,1,2
6.2,4,1,2
3.4,4,1,2
5.4,4,1,2
0.4,4,1,2
6.8,4,1,2
1.5,4,1,2
8.3,4,1,2
5.5,4,1,2
1,4,1,2
4,4,1,2
2.54545454545455,4,1,2
16.125,4,1,2
14.4444444444444,4,1,2
10.1,4,1,2
1.9,4,1,2
1.6,4,1,2
2.5,4,1,2
2.3,4,1,2
0.7,4,1,2
2.4,4,1,2
0.3,4,1,2
0.6,4,1,2
5.5,4,1,2
3,4,1,2
0.4,4,1,2
0.4,4,1,2
9.1,4,1,2
2.6,4,1,2
4.8,4,1,2
0.5,4,1,2
5.3,4,1,2
0,4,1,2
10.5,4,1,2
1.8,4,1,2
25.2,4,1,2
0.9,4,1,2
9.9,4,1,2
3,4,1,2
7.9,4,1,2
1.7,4,1,2
0.3,4,1,2
3.125,4,1,2
4.27272727272727,4,1,2
12.5,4,1,2
7.875,4,1,2
4.5,4,1,2
1.4,4,1,2
9.2,4,1,2
0.7,4,1,2
6.81818181818182,4,1,2
3.1,4,1,2
4.6,4,1,2
6.375,4,1,2
1.5,4,1,2
3.875,4,1,2
2,4,1,2
1.2,4,1,2
2,4,1,2
2.72727272727273,4,1,2
2.81818181818182,4,1,2
3.3,4,1,2
5,4,1,2
6.8,4,1,2
9.7,4,1,2
7.2,4,1,2
0.8,4,1,2
1.5,4,1,2
1.8,4,1,2
4.5,4,1,2
2.3,4,1,2
2.9,4,1,2
8.9,4,1,2
6.44444444444444,4,1,2
7.88888888888889,4,1,2
1.4,4,1,2
0.4,4,1,2
4.3,4,1,2
5.3,4,1,2
8.6,4,1,2
3.71428571428571,4,1,2
7.42857142857143,4,1,2
3.57142857142857,4,1,2
6.57142857142857,4,1,2
5.4,4,1,2
4,4,1,2
9.8,4,1,2
0.4,4,1,2
4,4,1,2
21.6666666666667,4,1,2
0.444444444444444,4,1,2
7.1,4,1,2
6.4,4,1,2
5.7,4,1,2
3.1,4,1,2
8,4,1,2
4.14285714285714,4,1,2
8,4,1,2
7.66666666666667,4,1,2
8.42857142857143,4,1,2
2.33333333333333,4,1,2
7.16666666666667,4,1,2
0,4,1,2
4.75,4,1,2
7.5,4,1,2
14,4,1,2
4.1,4,1,2
6.6,4,1,2
7.3,4,1,2
18.8,4,1,2
1.6,4,1,2
9.4,4,1,2
2,4,1,2
7.1,4,1,2
1.42857142857143,4,1,2
21.625,4,1,2
19.875,4,1,2
0.285714285714286,4,1,2
15.25,4,1,2
1.42857142857143,4,1,2
3.875,4,1,2
16.625,4,1,2
17.5,4,1,2
15,4,1,2
4.375,4,1,2
14,4,1,2
36.2222222222222,4,1,2
10.6,4,1,2
10.2,4,1,2
13.2,4,1,2
18,4,1,2
5,4,1,2
3.6,4,1,2
7.57142857142857,4,1,2
8.28571428571429,4,1,2
18.2,5,1,2
24.8,5,1,2
3.3,5,1,2
5.4,5,1,2
14,5,1,2
8,5,1,2
6.28571428571429,5,1,2
5.7,5,1,2
0.9,5,1,2
1.5,5,1,2
1.2,5,1,2
2,5,1,2
0.2,5,1,2
1.6,5,1,2
3,5,1,2
9.55555555555556,5,1,2
5.4,5,1,2
5,5,1,2
10.9090909090909,5,1,2
18,5,1,2
6.2,5,1,2
1.6,5,1,2
7.6,5,1,2
2.45454545454545,5,1,2
9.7,5,1,2
5,5,1,2
17.5,5,1,2
4.6,5,1,2
3.6,5,1,2
10.8,5,1,2
1.8,5,1,2
9.11111111111111,5,1,2
3.11111111111111,5,1,2
8.22222222222222,5,1,2
1.3,5,1,2
7.2,5,1,2
0.4,5,1,2
2.8,5,1,2
7.8,5,1,2
4.9,5,1,2
4.1,5,1,2
4.8,5,1,2
2.3,5,1,2
9.4,5,1,2
7.8,5,1,2
7.5,5,1,2
1.2,5,1,2
6.7,5,1,2
7.09090909090909,5,1,2
7.1,5,1,2
5.2,5,1,2
7.1,5,1,2
1.8,5,1,2
3.5,5,1,2
7.1,5,1,2
2.45454545454545,5,1,2
0.7,5,1,2
8.6,5,1,2
0.8,5,1,2
5.3,5,1,2
0.6,5,1,2
9,5,1,2
2.09090909090909,5,1,2
12.5,5,1,2
6.8,5,1,2
1.1,5,1,2
4.6,5,1,2
3,5,1,2
17.7777777777778,5,1,2
16.625,5,1,2
12.4,5,1,2
1.8,5,1,2
1.5,5,1,2
3.8,5,1,2
1,5,1,2
2.2,5,1,2
3.5,5,1,2
1.2,5,1,2
0.3,5,1,2
5.2,5,1,2
3.5,5,1,2
0.7,5,1,2
0.636363636363636,5,1,2
8.18181818181818,5,1,2
3.4,5,1,2
6.6,5,1,2
1,5,1,2
6.36363636363636,5,1,2
0.3,5,1,2
7.7,5,1,2
2.5,5,1,2
21,5,1,2
0.4,5,1,2
9.3,5,1,2
3.7,5,1,2
7.63636363636364,5,1,2
3.7,5,1,2
0.7,5,1,2
1.625,5,1,2
2.1,5,1,2
14.375,5,1,2
6,5,1,2
4.4,5,1,2
1.5,5,1,2
9.3,5,1,2
0.9,5,1,2
6,5,1,2
2.1,5,1,2
4.36363636363636,5,1,2
8.125,5,1,2
0.625,5,1,2
2.375,5,1,2
1.8,5,1,2
0.7,5,1,2
2,5,1,2
3,5,1,2
3.4,5,1,2
5.4,5,1,2
5.6,5,1,2
6.9,5,1,2
10.4,5,1,2
8.8,5,1,2
6,5,1,2
2.1,5,1,2
2.7,5,1,2
4,5,1,2
1.8,5,1,2
2.3,5,1,2
8,5,1,2
8.66666666666667,5,1,2
10.1111111111111,5,1,2
0.4,5,1,2
0.636363636363636,5,1,2
5.27272727272727,5,1,2
4.18181818181818,5,1,2
5.9,5,1,2
3.57142857142857,5,1,2
7.28571428571429,5,1,2
4.85714285714286,5,1,2
9,5,1,2
5.4,5,1,2
3.2,5,1,2
6.4,5,1,2
0.2,5,1,2
3.6,5,1,2
18.7777777777778,5,1,2
0.333333333333333,5,1,2
5.2,5,1,2
6.4,5,1,2
3.33333333333333,5,1,2
2.7,5,1,2
4.33333333333333,5,1,2
2.57142857142857,5,1,2
4.57142857142857,5,1,2
10.5,5,1,2
7.14285714285714,5,1,2
1.16666666666667,5,1,2
8.66666666666667,5,1,2
11.6666666666667,5,1,2
1,5,1,2
5.66666666666667,5,1,2
20.6666666666667,5,1,2
3.2,5,1,2
6.4,5,1,2
6.7,5,1,2
14.3,5,1,2
1,5,1,2
8,5,1,2
4,5,1,2
7.1,5,1,2
0.571428571428571,5,1,2
18.2857142857143,5,1,2
18,5,1,2
1.25,5,1,2
15.75,5,1,2
3.5,5,1,2
4.125,5,1,2
21.375,5,1,2
17.75,5,1,2
16.75,5,1,2
2.85714285714286,5,1,2
15,5,1,2
34.5555555555556,5,1,2
11.3333333333333,5,1,2
10.4,5,1,2
16.9,5,1,2
18.6666666666667,5,1,2
8.4,5,1,2
3.5,5,1,2
9.625,5,1,2
7.42857142857143,5,1,2
17.3,6,1,2
22.3,6,1,2
3.4,6,1,2
7.9,6,1,2
11.25,6,1,2
8.875,6,1,2
5.57142857142857,6,1,2
4.90909090909091,6,1,2
2.27272727272727,6,1,2
0.6,6,1,2
2.54545454545455,6,1,2
1.5,6,1,2
0.5,6,1,2
1.2,6,1,2
