1,1,4,0.18138
1,1,4,0.18138
1,1,4,0.18138
1,1,5,0.13195
1,1,4,0.18138
1,2,4,0.23197
1,2,4,0.23197
1,2,5,0.2296
1,2,4,0.23197
1,2,3,0.19226
1,3,4,0.20681
1,3,5,0.18817
1,3,4,0.20681
1,3,2,0.13914
1,3,4,0.20681
1,4,4,0.20741
1,4,4,0.20741
1,4,4,0.20741
1,4,4,0.20741
1,4,3,0.18195
1,5,4,0.20455
1,5,4,0.20455
1,5,4,0.20455
1,5,4,0.20455
1,5,4,0.20455
1,6,5,0.28225
1,6,6,0.26991
1,6,5,0.28225
1,6,1,0.1713
1,6,5,0.28225
